CustomerID,Recency,Frequency,Monetary,Cluster,Segment
16149.0,4,2,280.52,2,Low Value
16150.0,42,5,2053.02,0,Low Value
16152.0,268,1,1829.04,1,At Risk
16153.0,49,5,1824.23,0,Low Value
16156.0,8,9,3122.04,0,High Value
16157.0,15,3,656.69,2,Low Value
16159.0,281,1,348.2,1,At Risk
16160.0,64,2,1025.44,2,Low Value
16161.0,1,19,5575.56,3,High Value
16162.0,251,1,37.4,1,At Risk
16163.0,231,2,856.6,1,At Risk
16164.0,16,3,822.48,2,Low Value
16169.0,7,4,1822.97,2,Low Value
16170.0,50,6,1885.05,0,High Value
16171.0,58,1,73.19999999999999,2,Low Value
16172.0,94,5,1140.21,2,Low Value
16173.0,15,6,1418.32,0,High Value
16174.0,125,3,1009.55,2,At Risk
16175.0,93,4,1037.59,2,Low Value
16177.0,49,1,331.95,2,Low Value
16178.0,137,1,197.9,2,At Risk
16179.0,60,1,215.83,2,Low Value
16180.0,99,8,10254.18,3,High Value
16181.0,72,1,305.54,2,Low Value
16182.0,71,4,6617.65,0,Low Value
16183.0,66,1,338.71000000000004,2,Low Value
16184.0,63,6,1158.79,0,High Value
16185.0,16,2,529.41,2,Low Value
16186.0,22,12,4006.94,0,High Value
16187.0,31,15,6911.4400000000005,3,High Value
16188.0,44,4,981.86,2,Low Value
16189.0,15,2,215.48,2,Low Value
16190.0,39,1,215.08,2,Low Value
16191.0,2,13,5180.52,3,High Value
16193.0,236,1,314.45,1,At Risk
16198.0,74,1,400.681,2,Low Value
16200.0,3,2,1080.62,2,Low Value
16201.0,2,4,1863.47,2,Low Value
16202.0,360,1,365.27,1,At Risk
16203.0,58,4,592.9,2,Low Value
16204.0,22,1,405.71,2,Low Value
16205.0,30,4,761.38,2,Low Value
16206.0,54,4,537.0600000000001,2,Low Value
16207.0,24,1,394.38,2,Low Value
16208.0,44,2,664.26,2,Low Value
16209.0,88,5,2262.62,0,Low Value
16211.0,88,1,547.02,2,Low Value
16212.0,18,2,690.34,2,Low Value
16213.0,78,1,159.0,2,Low Value
16214.0,170,3,1062.75,1,At Risk
16215.0,80,1,242.35,2,Low Value
16216.0,266,1,914.93,1,At Risk
16217.0,234,2,304.25,1,At Risk
16218.0,29,7,3084.68,0,High Value
16221.0,36,3,864.86,2,Low Value
16222.0,317,1,846.72,1,At Risk
16224.0,56,4,1295.3,2,Low Value
16225.0,44,5,1096.32,2,Low Value
16226.0,202,3,255.12,1,At Risk
16227.0,224,1,314.22,1,At Risk
16229.0,86,2,1010.6,2,Low Value
16230.0,189,2,542.03,1,At Risk
16232.0,43,4,990.88,2,Low Value
16233.0,70,3,536.6800000000001,2,Low Value
16235.0,40,5,867.3100000000001,2,Low Value
16236.0,77,1,432.2,2,Low Value
16239.0,56,2,414.2,2,Low Value
16240.0,23,2,3718.8,0,Low Value
16241.0,9,13,2607.87,0,High Value
16242.0,7,7,3603.21,0,High Value
16243.0,33,2,409.1,2,Low Value
16244.0,211,2,1522.75,1,At Risk
16245.0,23,3,1413.66,2,Low Value
16247.0,169,1,114.56,1,At Risk
16248.0,61,1,152.94,2,Low Value
16249.0,52,5,1800.07,0,Low Value
16250.0,260,2,389.44,1,At Risk
16253.0,66,2,3683.86,0,Low Value
16255.0,16,8,2619.91,0,High Value
16256.0,266,1,752.4300000000001,1,At Risk
16257.0,176,1,46.95,1,At Risk
16258.0,44,5,5203.51,0,Low Value
16260.0,50,1,1035.45,2,Low Value
16261.0,16,4,746.83,2,Low Value
16265.0,8,9,5447.0,0,High Value
16266.0,73,7,861.89,0,Loyal
16268.0,70,2,667.65,2,Low Value
16270.0,352,1,1141.24,1,At Risk
16271.0,2,5,1429.24,0,Low Value
16272.0,116,1,411.7,2,At Risk
16274.0,372,1,357.95,1,At Risk
16275.0,196,1,559.87,1,At Risk
16276.0,176,1,810.6,1,At Risk
16278.0,99,1,566.38,2,Low Value
16279.0,20,3,1509.58,2,Low Value
16281.0,71,1,2062.06,2,Low Value
16282.0,339,1,168.3,1,At Risk
16283.0,5,5,1570.81,0,Low Value
16284.0,30,2,823.97,2,Low Value
16287.0,169,1,142.5,1,At Risk
16292.0,121,1,302.25,2,At Risk
16293.0,21,10,2248.99,0,High Value
16295.0,9,4,1328.55,2,Low Value
16297.0,268,1,301.9,1,At Risk
16298.0,22,3,598.2,2,Low Value
16302.0,126,1,233.22,2,At Risk
16303.0,25,3,5360.63,0,Low Value
16305.0,138,1,361.22,2,At Risk
16306.0,213,6,632.27,1,Loyal
16308.0,37,4,2560.0,0,Low Value
16309.0,105,2,706.57,2,At Risk
16311.0,17,2,616.26,2,Low Value
16313.0,2,2,274.15000000000003,2,Low Value
16315.0,330,1,226.37,1,At Risk
16316.0,63,8,2938.91,0,High Value
16317.0,119,3,1341.65,2,At Risk
16318.0,34,1,328.15000000000003,2,Low Value
16319.0,217,1,404.4,1,At Risk
16320.0,171,2,1038.46,1,At Risk
16321.0,71,5,373.65,2,Low Value
16322.0,0,2,326.75,2,Low Value
16323.0,195,1,207.50000000000003,1,At Risk
16324.0,127,3,428.68,2,At Risk
16325.0,46,3,594.24,2,Low Value
16326.0,5,14,3110.96,0,High Value
16327.0,13,6,3844.22,0,High Value
16330.0,17,3,251.91,2,Low Value
16332.0,27,7,1593.2,0,High Value
16337.0,36,1,151.05,2,Low Value
16338.0,156,1,214.8,1,At Risk
16339.0,283,1,109.95,1,At Risk
16340.0,106,1,549.07,2,At Risk
16341.0,24,4,1971.87,0,Low Value
16342.0,74,4,322.41,2,Low Value
16343.0,15,2,370.48,2,Low Value
16344.0,157,1,101.1,1,At Risk
16345.0,43,1,575.41,2,Low Value
16347.0,10,2,887.65,2,Low Value
16348.0,31,7,1469.45,0,High Value
16349.0,290,1,53.5,1,At Risk
16350.0,20,4,1116.47,2,Low Value
16351.0,332,1,153.9,1,At Risk
16352.0,17,2,494.44,2,Low Value
16353.0,3,23,6675.71,3,High Value
16354.0,62,2,395.8,2,Low Value
16356.0,197,3,211.77,1,At Risk
16357.0,32,3,658.88,2,Low Value
16358.0,0,4,2027.5,0,Low Value
16359.0,6,9,1750.92,0,High Value
16360.0,4,6,3512.53,0,High Value
16361.0,9,4,896.66,2,Low Value
16362.0,31,5,734.77,2,Low Value
16363.0,52,1,109.36,2,Low Value
16364.0,11,2,707.04,2,Low Value
16365.0,17,9,1540.42,0,High Value
16366.0,18,1,327.3,2,Low Value
16367.0,36,2,804.49,2,Low Value
16368.0,1,2,497.43,2,Low Value
16369.0,17,3,1553.66,2,Low Value
16370.0,81,4,1320.56,2,Low Value
16372.0,32,2,367.93,2,Low Value
16374.0,65,2,473.03,2,Low Value
16376.0,8,2,987.01,2,Low Value
16377.0,266,1,676.2,1,At Risk
16378.0,246,3,362.95,1,At Risk
16379.0,3,4,2157.4,0,Low Value
16380.0,60,1,1780.59,2,Low Value
16383.0,74,2,668.36,2,Low Value
16384.0,89,2,584.5,2,Low Value
16385.0,59,3,555.89,2,Low Value
16386.0,28,2,317.2,2,Low Value
16387.0,322,1,94.36,1,At Risk
16389.0,52,4,1382.0700000000002,2,Low Value
16392.0,269,1,221.19,1,At Risk
16393.0,1,13,3046.21,0,High Value
16394.0,56,5,1555.34,0,Low Value
16395.0,60,5,1486.9,0,Low Value
16398.0,153,2,1705.8,2,At Risk
16399.0,18,2,408.57,2,Low Value
16400.0,94,1,303.93,2,Low Value
16401.0,0,12,4098.32,0,High Value
16402.0,264,2,299.6,1,At Risk
16403.0,311,1,177.5,1,At Risk
16404.0,69,1,443.05,2,Low Value
16405.0,301,2,167.25,1,At Risk
16406.0,18,1,163.07,2,Low Value
16407.0,12,10,2126.93,0,High Value
16409.0,35,5,2028.88,0,Low Value
16411.0,18,2,214.65,2,Low Value
16412.0,53,1,151.83,2,Low Value
16413.0,56,1,262.2,2,Low Value
16414.0,21,2,126.25,2,Low Value
16415.0,43,1,210.35,2,Low Value
16416.0,26,3,1051.4,2,Low Value
16418.0,44,3,675.27,2,Low Value
16419.0,112,6,972.23,2,Loyal
16423.0,24,1,346.12,2,Low Value
16424.0,190,1,133.56,1,At Risk
16425.0,301,1,302.7,1,At Risk
16426.0,1,10,1908.25,0,High Value
16427.0,262,2,241.06,1,At Risk
16429.0,105,1,284.55,2,At Risk
16430.0,56,1,300.85,2,Low Value
16431.0,212,3,642.81,1,At Risk
16432.0,63,1,287.40000000000003,2,Low Value
16433.0,27,1,184.26,2,Low Value
16434.0,28,7,1522.25,0,High Value
16438.0,5,5,798.35,2,Low Value
16440.0,7,5,3640.67,0,Low Value
16441.0,66,2,381.2,2,Low Value
16442.0,1,3,616.79,2,Low Value
16444.0,45,4,654.67,2,Low Value
16445.0,33,1,230.51,2,Low Value
16447.0,135,1,259.01,2,At Risk
16448.0,197,1,188.89,1,At Risk
16449.0,197,2,707.69,1,At Risk
16450.0,149,1,311.92,1,At Risk
16451.0,87,1,266.97,2,Low Value
16454.0,44,2,6.9,2,Low Value
16455.0,63,7,1841.18,0,High Value
16456.0,98,5,2158.37,0,Low Value
16457.0,217,1,208.36,1,At Risk
16458.0,2,18,3482.74,3,High Value
16460.0,27,3,814.72,2,Low Value
16461.0,177,1,151.42,1,At Risk
16462.0,73,3,136.0,2,Low Value
16463.0,20,4,1422.4,2,Low Value
16464.0,19,3,1314.68,2,Low Value
16466.0,33,7,1603.46,0,High Value
16468.0,73,1,74.9,2,Low Value
16469.0,23,4,650.43,2,Low Value
16470.0,51,4,762.39,2,Low Value
16471.0,274,1,223.95,1,At Risk
16473.0,164,3,316.11,1,At Risk
16474.0,6,7,1871.5,0,High Value
16475.0,87,4,544.3,2,Low Value
16477.0,63,7,2494.46,0,High Value
16478.0,24,3,331.0,2,Low Value
16479.0,9,2,300.83,2,Low Value
16480.0,75,1,769.29,2,Low Value
16482.0,15,1,220.62,2,Low Value
16483.0,191,1,139.35,1,At Risk
16484.0,173,2,404.3,1,At Risk
16485.0,76,1,363.65,2,Low Value
16488.0,32,3,498.8,2,Low Value
16491.0,46,1,731.5,2,Low Value
16493.0,79,4,1351.63,2,Low Value
16494.0,296,1,826.53,1,At Risk
16495.0,2,3,684.41,2,Low Value
16496.0,8,3,1599.52,2,Low Value
16497.0,49,6,2965.69,0,High Value
16498.0,160,2,100.97,1,At Risk
16499.0,359,2,365.45,1,At Risk
16500.0,4,6,400.86,2,Loyal
16503.0,106,4,1431.93,2,At Risk
16504.0,24,1,484.38,2,Low Value
16505.0,31,1,777.6,2,Low Value
16506.0,19,2,90.3,2,Low Value
16509.0,296,1,363.7000000000001,1,At Risk
16510.0,371,1,248.1,1,At Risk
16511.0,21,3,950.26,2,Low Value
16513.0,4,4,874.59,2,Low Value
16515.0,51,5,1627.13,0,Low Value
16516.0,29,1,101.7,2,Low Value
16517.0,276,1,162.70000000000002,1,At Risk
16518.0,60,2,484.32,2,Low Value
16519.0,24,2,215.08,2,Low Value
16520.0,185,3,1046.57,1,At Risk
16523.0,1,21,9418.47,3,High Value
16526.0,171,1,290.36,1,At Risk
16527.0,80,1,228.06,2,Low Value
16528.0,3,1,244.41,2,Low Value
16529.0,189,1,455.25,1,At Risk
16531.0,21,7,1244.59,0,High Value
16532.0,17,3,6748.8,0,Low Value
16533.0,18,3,1095.56,2,Low Value
16535.0,4,1,593.75,2,Low Value
16536.0,109,1,548.97,2,At Risk
16539.0,2,4,1388.81,2,Low Value
16542.0,53,1,119.62,2,Low Value
16545.0,164,1,339.3,1,At Risk
16546.0,290,2,787.15,1,At Risk
16549.0,9,10,4154.64,0,High Value
16550.0,108,5,2298.97,0,At Risk
16551.0,95,3,922.12,2,Low Value
16552.0,242,2,379.73,1,At Risk
16553.0,162,12,5719.82,3,High Value
16554.0,41,3,837.1,2,Low Value
16555.0,34,2,285.89,2,Low Value
16556.0,66,7,3313.79,0,High Value
16557.0,23,2,281.85,2,Low Value
16558.0,0,20,8338.49,3,High Value
16560.0,26,2,841.41,2,Low Value
16561.0,5,2,511.12,2,Low Value
16563.0,53,1,1077.74,2,Low Value
16565.0,363,1,173.7,1,At Risk
16566.0,14,5,614.66,2,Low Value
16567.0,193,2,865.6,1,At Risk
16569.0,2,1,124.2,2,Low Value
16570.0,14,10,3738.4,0,High Value
16571.0,26,3,1421.69,2,Low Value
16572.0,126,3,1009.6,2,At Risk
16573.0,84,2,663.61,2,Low Value
16574.0,70,1,451.44,2,Low Value
16581.0,182,1,105.84,1,At Risk
16582.0,112,1,313.62,2,At Risk
16583.0,373,1,233.45,1,At Risk
16584.0,79,2,936.08,2,Low Value
16586.0,248,1,463.95,1,At Risk
16587.0,231,1,225.15,1,At Risk
16589.0,70,3,459.24,2,Low Value
16591.0,68,1,213.5,2,Low Value
16592.0,3,16,4113.68,3,High Value
16593.0,50,3,330.03,2,Low Value
16594.0,74,1,181.09,2,Low Value
16595.0,60,1,360.16,2,Low Value
16596.0,15,2,250.15,2,Low Value
16597.0,3,1,90.04,2,Low Value
16598.0,285,1,145.05,1,At Risk
16600.0,3,6,813.52,0,Loyal
16601.0,40,1,244.8,2,Low Value
16602.0,35,1,528.08,2,Low Value
16603.0,74,2,482.47,2,Low Value
16607.0,17,14,3347.71,0,High Value
16609.0,14,7,5493.46,0,High Value
16610.0,218,1,75.66,1,At Risk
16611.0,185,1,129.49,1,At Risk
16612.0,32,4,1187.66,2,Low Value
16613.0,69,1,618.59,2,Low Value
16614.0,182,1,506.19,1,At Risk
16616.0,14,2,500.42,2,Low Value
16617.0,235,1,151.85,1,At Risk
16618.0,30,5,2647.59,0,Low Value
16619.0,263,1,226.21,1,At Risk
16620.0,3,2,178.96,2,Low Value
16621.0,51,4,813.48,2,Low Value
16623.0,245,1,129.45000000000002,1,At Risk
16624.0,80,2,810.57,2,Low Value
16625.0,274,1,333.08,1,At Risk
16626.0,0,17,4413.1,3,High Value
16627.0,78,1,322.8,2,Low Value
16628.0,29,5,2188.05,0,Low Value
16629.0,73,2,417.73,2,Low Value
16633.0,16,6,2883.1,0,High Value
16634.0,222,2,217.9,1,At Risk
16637.0,31,4,1154.47,2,Low Value
16638.0,22,10,1680.72,0,High Value
16639.0,30,3,1257.51,2,Low Value
16641.0,105,1,231.1,2,At Risk
16642.0,4,2,688.33,2,Low Value
16643.0,245,1,487.51,1,At Risk
16644.0,177,2,833.78,1,At Risk
16647.0,169,2,214.06,1,At Risk
16648.0,42,1,290.66,2,Low Value
16650.0,71,1,518.42,2,Low Value
16652.0,58,7,6773.97,3,High Value
16653.0,15,2,1212.66,2,Low Value
16654.0,140,4,601.27,2,At Risk
16655.0,17,6,3794.52,0,High Value
16656.0,21,15,8625.8,3,High Value
16657.0,9,4,933.62,2,Low Value
16658.0,367,1,123.24,1,At Risk
16659.0,188,1,39.12,1,At Risk
16660.0,15,4,1267.65,2,Low Value
16665.0,361,1,135.4,1,At Risk
16666.0,18,1,118.98,2,Low Value
16667.0,67,2,570.13,2,Low Value
16668.0,14,6,306.72,2,Loyal
16669.0,23,3,1374.87,2,Low Value
16670.0,16,11,4095.9,0,High Value
16671.0,27,3,1692.27,2,Low Value
16672.0,1,20,8134.94,3,High Value
16674.0,54,2,319.61,2,Low Value
16676.0,33,4,1592.12,2,Low Value
16678.0,2,12,3109.99,0,High Value
16679.0,365,1,129.75,1,At Risk
16680.0,42,1,183.7,2,Low Value
16681.0,72,6,1770.34,0,High Value
16682.0,4,5,1028.0,2,Low Value
16685.0,60,2,324.24,2,Low Value
16686.0,46,7,3062.83,0,High Value
16688.0,0,4,1260.86,2,Low Value
16689.0,75,2,422.6,2,Low Value
16690.0,71,2,225.58,2,Low Value
16692.0,255,2,1276.0,1,At Risk
16693.0,68,2,482.01,2,Low Value
16696.0,134,4,657.9,2,At Risk
16697.0,240,1,112.75,1,At Risk
16698.0,226,2,1998.0,1,At Risk
16700.0,8,13,5076.55,3,High Value
16701.0,8,13,5398.3,3,High Value
16705.0,0,20,14034.99,3,High Value
16706.0,36,3,531.35,2,Low Value
16708.0,45,1,656.63,2,Low Value
16709.0,84,5,3029.87,0,Low Value
16710.0,18,10,2483.04,0,High Value
16711.0,2,5,1651.03,0,Low Value
16712.0,8,11,3645.43,0,High Value
16713.0,18,15,6923.13,3,High Value
16714.0,218,3,1161.53,1,At Risk
16715.0,77,1,301.72,2,Low Value
16716.0,266,2,901.2,1,At Risk
16717.0,23,6,3858.38,0,High Value
16718.0,368,1,623.75,1,At Risk
16719.0,14,7,1790.42,0,High Value
16720.0,25,1,155.24,2,Low Value
16721.0,261,1,292.47,1,At Risk
16722.0,16,13,4730.81,3,High Value
16723.0,90,2,589.15,2,Low Value
16725.0,301,7,781.02,1,Loyal
16726.0,25,5,1382.02,0,Low Value
16727.0,363,1,272.82,1,At Risk
16728.0,45,4,1054.67,2,Low Value
16729.0,37,21,7239.92,3,High Value
16730.0,51,3,743.11,2,Low Value
16732.0,31,1,603.75,2,Low Value
16734.0,51,3,650.51,2,Low Value
16735.0,78,5,2300.56,0,Low Value
16737.0,52,1,417.6,2,Low Value
16738.0,297,1,3.75,1,At Risk
16739.0,176,1,323.0,1,At Risk
16742.0,46,1,464.9,2,Low Value
16743.0,28,7,2238.09,0,High Value
16744.0,10,7,1304.76,0,High Value
16745.0,86,17,7194.3,3,High Value
16746.0,4,18,6697.66,3,High Value
16747.0,37,2,836.0600000000001,2,Low Value
16748.0,17,5,1515.9,0,Low Value
16750.0,44,5,623.93,2,Low Value
16751.0,30,1,1764.72,2,Low Value
16752.0,372,1,207.5,1,At Risk
16753.0,57,1,223.92,2,Low Value
16754.0,371,1,2002.4,1,At Risk
16755.0,113,3,1496.83,2,At Risk
16756.0,214,1,239.4,1,At Risk
16757.0,318,1,106.83,1,At Risk
16758.0,64,1,369.34,2,Low Value
16759.0,7,3,789.79,2,Low Value
16761.0,96,1,316.62,2,Low Value
16762.0,19,3,1501.38,2,Low Value
16763.0,198,1,611.8499999999999,1,At Risk
16764.0,3,13,2799.25,0,High Value
16765.0,293,1,34.0,1,At Risk
16766.0,272,2,1145.6,1,At Risk
16767.0,30,11,5580.6,3,High Value
16768.0,47,3,478.09,2,Low Value
16769.0,259,1,380.39,1,At Risk
16770.0,57,5,770.1,2,Low Value
16771.0,32,5,2246.81,0,Low Value
16773.0,56,1,171.59,2,Low Value
16774.0,67,4,661.52,2,Low Value
16775.0,9,11,1695.66,0,High Value
16776.0,59,1,388.28,2,Low Value
16777.0,79,2,226.35,2,Low Value
16778.0,73,2,245.94,2,Low Value
16779.0,1,22,10629.72,3,High Value
16780.0,99,2,425.19,2,Low Value
16781.0,371,1,311.25,1,At Risk
16782.0,9,13,2279.9,0,High Value
16784.0,19,1,107.6,2,Low Value
16788.0,122,2,597.48,2,At Risk
16789.0,7,1,80.80000000000001,2,Low Value
16790.0,3,6,1545.62,0,High Value
16791.0,28,7,1721.78,0,High Value
16792.0,281,2,110.38,1,At Risk
16793.0,56,1,243.84,2,Low Value
16794.0,0,10,1222.71,0,High Value
16795.0,364,1,414.88,1,At Risk
16796.0,88,1,305.62,2,Low Value
16800.0,10,1,1201.49,2,Low Value
16801.0,162,4,1619.73,1,At Risk
16803.0,64,1,332.3,2,Low Value
16804.0,22,3,536.99,2,Low Value
16805.0,173,2,460.59,1,At Risk
16806.0,102,4,801.49,2,At Risk
16807.0,142,3,1121.59,2,At Risk
16808.0,98,2,288.42,2,Low Value
16809.0,22,5,914.69,2,Low Value
16810.0,191,1,309.54,1,At Risk
16811.0,4,2,547.07,2,Low Value
16812.0,360,1,479.35,1,At Risk
16813.0,7,10,1692.98,0,High Value
16814.0,13,21,6509.1,3,High Value
16816.0,102,4,417.06,2,At Risk
16817.0,2,9,1604.75,0,High Value
16818.0,10,11,3349.57,0,High Value
16820.0,95,1,497.61,2,Low Value
16823.0,226,1,358.38,1,At Risk
16824.0,15,2,460.64,2,Low Value
16825.0,38,2,775.18,2,Low Value
16826.0,50,1,341.7,2,Low Value
16828.0,92,2,128.5,2,Low Value
16829.0,156,1,197.22,1,At Risk
16830.0,38,1,325.91,2,Low Value
16832.0,183,3,199.15,1,At Risk
16833.0,0,4,1106.53,2,Low Value
16834.0,227,1,413.46,1,At Risk
16835.0,127,2,180.85,2,At Risk
16836.0,39,2,251.87,2,Low Value
16837.0,30,11,3170.98,0,High Value
16838.0,196,2,588.85,1,At Risk
16841.0,36,6,1869.82,0,High Value
16842.0,100,3,1264.19,2,Low Value
16843.0,42,16,10196.57,3,High Value
16846.0,49,1,214.32,2,Low Value
16847.0,42,1,193.44,2,Low Value
16848.0,52,1,281.42,2,Low Value
16849.0,186,1,124.57,1,At Risk
16850.0,333,1,332.41,1,At Risk
16851.0,3,3,342.45,2,Low Value
16852.0,9,2,144.91,2,Low Value
16855.0,23,2,328.40000000000003,2,Low Value
16856.0,14,1,35.400000000000006,2,Low Value
16858.0,368,1,375.69000000000005,1,At Risk
16859.0,144,2,747.81,2,At Risk
16861.0,59,2,173.76,2,Low Value
16863.0,30,2,502.8,2,Low Value
16866.0,140,3,207.74,2,At Risk
16869.0,22,4,825.4200000000001,2,Low Value
16871.0,21,6,2812.34,0,High Value
16872.0,76,3,680.02,2,Low Value
16873.0,4,6,7123.62,3,High Value
16875.0,66,5,2095.53,0,Low Value
16877.0,11,6,853.72,0,Loyal
16878.0,83,1,13.3,2,Low Value
16880.0,30,7,1519.08,0,High Value
16881.0,66,1,432.0,2,Low Value
16882.0,66,3,705.12,2,Low Value
16883.0,186,2,276.73,1,At Risk
16884.0,37,2,429.84,2,Low Value
16885.0,14,3,471.51,2,Low Value
16887.0,34,1,194.88,2,Low Value
16889.0,194,3,1578.67,1,At Risk
16891.0,1,5,809.7,2,Low Value
16892.0,0,5,525.54,2,Low Value
16893.0,366,1,145.93,1,At Risk
16895.0,64,1,219.14,2,Low Value
16897.0,298,2,289.78,1,At Risk
16898.0,25,3,508.81,2,Low Value
16899.0,7,6,1281.56,0,High Value
16900.0,16,3,887.11,2,Low Value
16902.0,115,1,1706.88,2,At Risk
16903.0,28,1,373.24,2,Low Value
16904.0,3,16,3754.27,3,High Value
16905.0,4,7,3102.43,0,High Value
16906.0,81,4,579.77,2,Low Value
16907.0,28,5,981.65,2,Low Value
16909.0,71,1,379.14,2,Low Value
16910.0,3,8,1510.06,0,High Value
16912.0,28,11,2575.38,0,High Value
16913.0,289,1,113.44,1,At Risk
16914.0,35,1,208.46,2,Low Value
16915.0,8,6,621.6800000000001,0,Loyal
16916.0,23,2,576.26,2,Low Value
16917.0,276,1,391.52,1,At Risk
16918.0,49,6,1068.82,0,High Value
16919.0,155,11,2596.45,0,High Value
16921.0,60,1,169.79,2,Low Value
16923.0,11,19,7247.61,3,High Value
16924.0,20,3,846.75,2,Low Value
16926.0,370,1,230.25,1,At Risk
16927.0,115,3,543.05,2,At Risk
16928.0,79,17,2847.6,3,High Value
16929.0,3,7,1295.39,0,High Value
16930.0,25,3,380.55,2,Low Value
16931.0,4,21,4604.22,3,High Value
16932.0,52,1,161.94,2,Low Value
16933.0,0,2,563.23,2,Low Value
16934.0,54,2,950.93,2,Low Value
16936.0,25,1,262.68,2,Low Value
16938.0,8,4,2736.38,0,Low Value
16940.0,51,3,3049.88,0,Low Value
16942.0,12,9,1920.59,0,High Value
16943.0,211,3,816.73,1,At Risk
16945.0,21,19,4345.5,3,High Value
16947.0,235,1,406.48,1,At Risk
16948.0,138,3,435.02,2,At Risk
16949.0,3,6,1286.27,0,High Value
16950.0,56,3,1178.56,2,Low Value
16951.0,134,3,1277.75,2,At Risk
16952.0,108,2,167.61,2,At Risk
16953.0,29,1,20.8,2,Low Value
16954.0,0,9,2085.08,0,High Value
16955.0,184,4,518.67,1,At Risk
16956.0,17,1,308.74,2,Low Value
16957.0,238,2,416.64,1,At Risk
16959.0,86,1,117.35,2,Low Value
16960.0,38,3,507.05,2,Low Value
16961.0,115,1,234.17,2,At Risk
16963.0,186,1,110.55,1,At Risk
16965.0,226,1,201.19,1,At Risk
16966.0,7,7,2154.97,0,High Value
16967.0,188,1,319.02,1,At Risk
16968.0,3,2,439.43,2,Low Value
16969.0,38,3,650.41,2,Low Value
16971.0,37,1,357.21,2,Low Value
16976.0,266,1,251.52,1,At Risk
16978.0,77,1,344.33,2,Low Value
16979.0,3,6,1852.0,0,High Value
16980.0,254,2,1078.96,1,At Risk
16982.0,60,1,384.06,2,Low Value
16983.0,12,7,1931.25,0,High Value
16984.0,87,2,4481.35,0,Low Value
16985.0,16,10,5464.12,3,High Value
16986.0,29,2,1873.2,2,Low Value
16987.0,2,7,1625.05,0,High Value
16988.0,4,1,126.12,2,Low Value
16989.0,6,6,1133.25,0,High Value
16990.0,218,1,179.0,1,At Risk
16992.0,10,5,1614.31,0,Low Value
16996.0,29,6,1456.96,0,High Value
16997.0,287,3,702.0,1,At Risk
16998.0,149,4,295.0,2,At Risk
16999.0,22,2,484.82,2,Low Value
17001.0,0,11,3989.57,0,High Value
17002.0,85,3,1493.73,2,Low Value
17004.0,45,2,1412.94,2,Low Value
17006.0,4,4,781.78,2,Low Value
17007.0,50,6,889.9300000000001,0,Loyal
17010.0,17,1,195.36,2,Low Value
17011.0,29,1,270.9,2,Low Value
17014.0,7,3,586.33,2,Low Value
17015.0,28,3,1842.56,2,Low Value
17017.0,2,20,8694.26,3,High Value
17018.0,40,2,920.1,2,Low Value
17019.0,10,4,1272.61,2,Low Value
17022.0,30,1,71.0,2,Low Value
17024.0,44,3,95.85,2,Low Value
17025.0,60,3,357.77,2,Low Value
17026.0,184,2,154.83,1,At Risk
17027.0,78,6,890.29,0,Loyal
17029.0,110,2,716.0,2,At Risk
17030.0,63,1,146.87,2,Low Value
17031.0,11,2,380.35,2,Low Value
17033.0,85,3,1030.14,2,Low Value
17034.0,15,3,745.52,2,Low Value
17035.0,245,2,433.53,1,At Risk
17037.0,87,1,1267.32,2,Low Value
17038.0,29,1,112.4,2,Low Value
17040.0,137,1,449.73,2,At Risk
17041.0,26,3,1081.57,2,Low Value
17042.0,2,5,1044.38,2,Low Value
17043.0,31,4,1735.18,2,Low Value
17044.0,24,1,948.48,2,Low Value
17045.0,112,3,339.44,2,At Risk
17046.0,156,1,642.02,1,At Risk
17047.0,84,3,1100.9,2,Low Value
17048.0,117,3,925.35,2,At Risk
17049.0,2,9,5659.9800000000005,3,High Value
17050.0,95,6,3228.84,0,High Value
17051.0,193,1,247.14,1,At Risk
17052.0,27,1,413.75,2,Low Value
17053.0,130,1,498.48,2,At Risk
17054.0,27,5,1356.33,0,Low Value
17058.0,81,3,1179.89,2,Low Value
17059.0,29,5,3095.04,0,Low Value
17060.0,265,1,234.24,1,At Risk
17061.0,73,11,5232.2300000000005,3,High Value
17062.0,313,4,538.37,1,At Risk
17063.0,20,7,1461.14,0,High Value
17064.0,58,3,859.35,2,Low Value
17068.0,11,21,4552.14,3,High Value
17069.0,27,9,2709.7000000000003,0,High Value
17070.0,113,1,312.14,2,At Risk
17071.0,27,9,2429.03,0,High Value
17073.0,17,4,1446.09,2,Low Value
17075.0,17,4,834.12,2,Low Value
17076.0,35,3,841.0799999999999,2,Low Value
17078.0,35,2,378.2,2,Low Value
17079.0,77,1,118.8,2,Low Value
17080.0,21,2,287.62,2,Low Value
17081.0,24,2,290.16,2,Low Value
17082.0,32,2,2003.85,2,Low Value
17083.0,108,3,1405.78,2,At Risk
17084.0,34,2,2949.75,2,Low Value
17085.0,122,5,1566.65,2,At Risk
17086.0,6,6,2050.08,0,High Value
17088.0,27,4,1991.01,0,Low Value
17090.0,3,7,2043.95,0,High Value
17091.0,2,9,3827.76,0,High Value
17092.0,49,4,1777.78,2,Low Value
17094.0,321,1,302.0,1,At Risk
17095.0,22,3,1324.16,2,Low Value
17096.0,14,4,1022.13,2,Low Value
17097.0,1,8,954.42,0,Loyal
17100.0,17,2,971.74,2,Low Value
